-0.380352,-0.390977,a
-0.41668,0.214674,a
-0.974757,0.263573,a
-1.129312,-0.387884,a
-0.867611,-0.226268,a
0.619771,0.025771,a
-0.996005,0.654919,a
0.456408,-0.93646,a
0.942539,-0.065533,a
-0.420138,0.606288,a
0.035121,-0.637674,a
0.321086,0.870754,a
0.748663,-0.719158,a
-0.490811,0.860318,a
1.040494,0.154433,a
-0.167861,-0.48382,a
0.426465,0.997589,a
0.436795,0.104234,a
-0.465864,0.067546,a
-0.546006,-0.868762,a
0.622312,0.284414,a
0.509688,0.881505,a
0.620563,0.22835,a
0.85725,-0.671118,a
1.060398,-0.380307,a
-0.550574,-0.610252,a
0.854626,-0.17233,a
-0.034135,-0.018311,a
0.655937,0.858635,a
0.638324,0.030895,a
0.222787,-0.414236,a
-0.755385,-0.648495,a
-0.590759,-0.564941,a
-0.94863,-0.693034,a
0.163433,0.263014,a
0.564339,0.992619,a
0.155052,0.580078,a
-0.580772,-0.17694,a
0.484564,-0.434955,a
1.080483,-0.306667,a
0.635704,-0.563401,a
-0.980787,0.12691,a
-0.919411,0.649461,a
-0.753007,-0.195943,a
0.011188,-0.489718,a
-0.333126,0.620329,a
0.455174,-0.518463,a
-0.00594,0.961309,a
-0.503314,-0.527291,a
0.703687,0.526678,a
1.016092,-0.557092,a
0.056623,0.269662,a
0.206158,-0.064831,a
0.796905,-0.646065,a
0.796853,0.107234,a
0.242114,-1.088646,a
0.161436,-1.078477,a
-0.786555,0.448116,a
0.798472,-0.755166,a
0.001304,0.281834,a
-0.133434,0.043841,a
0.589138,-0.572047,a
0.941217,0.131224,a
0.093949,0.874907,a
-0.518883,-0.343309,a
-0.396081,0.440444,a
-0.449959,-1.003387,a
-0.143215,1.073138,a
-0.337558,0.612475,a
-0.092153,-0.713471,a
0.614304,-0.225856,a
-1.149714,0.126845,a
0.301934,-0.229059,a
-0.714834,0.865406,a
-0.5355,0.411802,a
-0.53908,-0.729739,a
0.004133,1.113172,a
-0.368599,1.034293,a
0.273292,0.855253,a
0.746092,-0.637535,a
0.74211,-0.629121,a
-0.349794,0.035115,a
-0.957372,0.458524,a
-0.39017,0.33843,a
0.363268,-1.053361,a
0.058704,0.224547,a
0.89195,-0.375584,a
-0.082752,0.142115,a
-0.95678,0.341734,a
0.729517,-0.806659,a
-0.129197,0.472128,a
0.145971,-0.852413,a
-0.169943,-0.100867,a
0.31869,0.990968,a
0.673796,-0.538182,a
0.817179,0.854101,a
0.186444,-0.623523,a
0.53214,-0.219304,a
0.108283,0.114105,a
0.38363,-0.950707,a
0.112895,0.231929,a
0.697558,0.687522,a
0.78721,0.327726,a
0.533302,-0.510028,a
-0.760357,0.297018,a
-0.836778,0.804875,a
-0.039233,-0.24181,a
-0.041455,0.985708,a
0.791567,-0.15695,a
0.538268,-0.170167,a
-0.944801,0.364802,a
-0.664354,-0.323996,a
-1.008966,0.117599,a
-0.586613,-0.327906,a
-0.826399,0.641861,a
-0.261191,1.089947,a
0.614613,0.863131,a
0.854434,-0.799484,a
-0.379692,0.177448,a
-0.084142,0.734663,a
-0.313214,1.140179,a
-0.028102,0.794123,a
-0.83208,-0.773619,a
1.062523,0.016815,a
-0.174417,-1.095933,a
0.4473,0.65745,a
-0.741457,-0.7769,a
-0.6603,-0.147151,a
-0.233516,-1.110734,a
-0.734722,-0.143868,a
-0.021935,-0.848389,a
0.300297,-0.850992,a
-0.02433,0.774118,a
0.760093,-0.220243,a
0.482623,-0.336172,a
0.023048,-0.179681,a
-0.293597,-0.237008,a
-1.037089,0.003575,a
0.209883,-0.892722,a
-0.668529,-0.832356,a
1.044223,0.178181,a
0.724322,-0.645972,a
-0.106161,-0.411722,a
-0.939354,0.654076,a
-0.949965,-0.12399,a
0.331705,0.380413,a
-0.257851,0.980145,a
1.161128,0.273347,a
-0.98047,-0.602757,a
0.522778,0.40158,a
0.167452,-0.45982,a
-0.248372,-0.205675,a
-0.065904,0.480932,a
-0.056856,1.056737,a
-0.416361,-0.382198,a
0.198184,-0.668861,a
0.929375,-0.546538,a
0.716798,-0.436879,a
0.253758,0.599888,a
0.377887,0.514961,a
0.450405,-0.226589,a
0.974274,0.592344,a
1.084732,-0.377949,a
0.588417,-0.901797,a
-0.27231,-0.098128,a
-0.906873,-0.505712,a
0.786379,-0.809734,a
0.310039,-1.089272,a
-0.169512,-0.471964,a
0.051843,1.041639,a
-0.266324,-0.032778,a
0.805428,0.459465,a
-0.074849,-0.578847,a
0.492618,-0.717171,a
-0.575714,-0.847828,a
-0.468064,0.355679,a
0.845203,0.017995,a
0.580861,-0.129889,a
0.904168,-0.568344,a
-0.228753,-1.057709,a
0.184315,-0.520138,a
-0.671467,0.23346,a
0.860747,0.302608,a
0.41938,0.472261,a
-0.861543,0.65521,a
0.094292,-1.037365,a
0.094998,0.267867,a
0.240508,-0.584989,a
0.035093,-0.192279,a
-0.18961,-1.132889,a
-0.317454,-0.440472,a
-0.340882,0.973991,a
0.107715,0.942676,a
-0.97033,0.083667,a
0.327581,0.887735,a
-0.145292,0.707898,a
-0.597462,0.165097,a
0.283308,-0.22294,a
0.428564,0.139253,a
-0.345331,0.937349,a
0.297707,-1.111281,a
-0.363196,-1.016051,a
0.134369,-1.116582,a
-0.04365,-0.48952,a
-0.453088,-0.580029,a
0.738974,0.582708,a
0.607919,-0.531311,a
-0.019047,-0.628289,a
-0.125051,1.132601,a
-0.298213,-0.824835,a
0.291406,-0.181066,a
-1.118283,-0.27618,a
0.790701,0.289926,a
-0.697048,-0.172948,a
0.050893,1.029662,a
-0.420884,-0.611109,a
0.155531,-1.168935,a
-1.120877,0.288749,a
-0.157563,-0.657674,a
0.923198,-0.63082,a
-0.601509,-0.741845,a
0.001529,-0.613068,a
0.135863,0.949339,a
0.548729,-0.921445,a
-0.667838,0.417111,a
0.247657,0.847072,a
0.274994,-0.951917,a
-0.902581,0.526362,a
0.533179,-0.601162,a
0.808961,-0.716644,a
0.642345,-0.268873,a
-0.25029,-1.089732,a
0.428921,-0.390541,a
-0.447872,0.359596,a
0.7492,-0.726525,a
-0.085723,-1.02525,a
-0.060741,0.355649,a
0.228829,0.80683,a
0.089457,-0.183877,a
-0.163533,-0.819495,a
-1.009554,0.235208,a
0.786397,0.745312,a
0.573301,0.896112,a
1.141267,-0.190348,a
-0.42916,-0.172383,a
0.937546,-0.483943,a
-0.045574,-0.580884,a
-0.05215,1.146975,a
0.151387,-0.941188,a
-1.080905,0.169522,a
0.140191,-1.133057,a
-0.019141,0.36533,a
0.451846,0.747514,a
0.957236,-0.570161,a
-0.728195,0.549763,a
-0.949147,-0.568033,a
-0.305698,0.023366,a
-0.926086,-0.591281,a
-0.950859,-0.200922,a
-0.68967,-0.890756,a
-0.543713,0.187683,a
0.18266,-0.372524,a
0.513168,-0.851393,a
-0.705367,0.657527,a
0.442164,-0.155371,a

