4.13821661,-0.533235805,c
-2.13257363,-0.507674069,c
4.54597751,4.78878366,c
-2.23244164,-0.152753094,c
0.840859923,-0.133054259,c
-2.53289947,-0.62285805,c
-0.856593463,-0.652127318,c
-2.46682821,-0.626394677,c
-2.02613396,-0.634283143,c
-0.930798094,-0.538081069,c
10.3443204,-6.03329704,c
-1.483062,-0.964095357,c
-2.19176122,-0.429677555,c
-1.88630833,0.188090945,c
-1.67904871,0.186469298,c
-2.52598714,-0.586802894,c
-2.47917217,-0.548581089,c
-2.5176749,-0.556970908,c
3.0787365,6.93605207,c
1.55049369,-0.328964777,c
-2.37224507,-0.624301476,c
-2.38881874,-0.0423809038,c
-2.34105454,-0.717378726,c
2.38629208,-1.7967314,c
7.72908322,2.79017619,c
4.32952351,-0.395376545,c
2.59364616,4.30471477,c
7.27440695,-0.531837717,c
-1.49511442,-0.342887069,c
4.32495807,1.98529448,c
4.73499702,5.92797804,c
4.80735217,1.78989959,c
-2.0712246,-0.130871255,c
-2.45165892,-0.695121762,c
-2.41638474,-0.640506354,c
-2.50435359,-0.611265373,c
4.07553334,7.17005315,c
1.2450795,0.955642581,c
2.89561897,7.89480374,c
-2.5177758,-0.651723805,c
5.6223296,-0.321965597,c
-2.49982222,-0.676795681,c
-2.38603777,-0.254075366,c
-2.44519094,-0.638858045,c
-0.528832851,0.916301974,c
-1.82938655,-0.184591723,c
0.572399247,1.80131258,c
-2.47909752,-0.667370492,c
27.2705031,-6.23834884,c
-2.50536198,-0.528605762,c
