15.258,0.11508,a
15.268,0.65322,a
14.236,-0.42192,a
18.948,0.50803,a
15.517,-0.4523,a
14.977,-2.6211,a
12.143,-0.5106,a
12.885,-1.1093,a
13.156,-0.55674,a
17.658,0.71319,a
13.189,1.9653,a
17.662,0.96854,a
7.9073,-0.2059,a
14.861,2.2131,a
15.395,-0.83722,a
19.731,1.946,a
17.643,1.7488,a
18.518,2.7469,a
14.267,-3.2461,a
18.137,-0.81504,a
12.633,1.1371,a
11.698,-0.44331,a
13.89,-1.9802,a
21.81,2.1639,a
12.932,-1.1076,a
18.296,0.78319,a
15.18,0.47226,a
12.042,-2.5121,a
17.693,-1.2093,a
18.929,0.9565,a
20.154,0.41421,a
12.884,-3.5678,a
11.156,-2.9469,a
14.573,-1.9836,a
20.449,2.4467,a
15.145,-0.75591,a
20.654,1.0071,a
14.117,0.046896,a
15.652,1.7813,a
14.975,1.2842,a
14.777,-1.5625,a
15.72,-0.2291,a
17.939,0.63618,a
17.361,-0.70013,a
19.094,1.5685,a
23.34,2.3307,a
17.242,-0.44833,a
20.95,0.5661,a
18.054,0.061518,a
16.623,0.018329,a
17.471,-1.1537,a
16.586,-2.2349,a
18.771,0.83516,a
13.95,-0.40951,a
16.723,-1.076,a
14.81,-1.4828,a
16.438,-0.37923,a
17.552,3.8041,a
16.69,1.6614,a
11.322,-1.2783,a
11.908,-1.3325,a
15.572,-1.7099,a
15.26,-3.2214,a
14.111,-1.8865,a
19.767,0.8893,a
16.414,1.842,a
19.361,1.9282,a
14.953,0.51987,a
18.801,0.4638,a
17.001,1.5101,a
16.854,1.3006,a
12.254,-1.1265,a
19.065,0.71565,a
16.063,-1.4354,a
13.575,0.80478,a
15.692,-0.75984,a
12.747,-2.2353,a
14.722,-1.2017,a
10.932,-2.2212,a
15.806,-0.12715,a
17.619,1.5622,a
17.52,0.567,a
14.901,1.3971,a
12.436,-1.2427,a
21.644,2.2686,a
14.256,0.7446,a
15.339,1.2008,a
15.734,-0.79586,a
13.989,0.6443,a
16.428,0.491,a
19.698,1.2224,a
16.102,1.0213,a
14.938,-2.2648,a
14.409,0.39645,a
13.03,-1.4147,a
21.555,1.8707,a
11.775,-0.60059,a
14.77,1.6634,a
16.549,0.13299,a
14.882,-1.1972,a
16.367,-1.2031,a
18.527,2.2817,a
18.694,-0.57715,a
14.201,-1.1049,a
14.759,-1.153,a
17.731,-0.4422,a
13.929,-0.90751,a
15.765,-1.5332,a
14.914,-0.5911,a
14.138,-1.2446,a
17.787,2.5966,a
11.887,-1.0265,a
15.063,1.2701,a
12.605,-0.0077433,a
14.202,-2.5572,a
14.054,-0.4613,a
16.127,1.0837,a
13.898,0.048309,a
17.344,1.1726,a
16.982,-1.0997,a
11.097,-2.6011,a
17.963,0.46458,a
14.096,-1.4359,a
16.393,1.5723,a
18.332,1.2605,a
18.647,1.3525,a
17.978,-0.10905,a
16.387,1.0546,a
16.382,-0.12439,a
14.549,0.30185,a
11.883,-2.3646,a
18.198,0.88574,a
18.807,-0.12362,a
20.081,0.57523,a
11.268,-1.6388,a
20.887,1.7726,a
12.983,-1.6985,a
14.146,-0.46782,a
18.143,-1.7322,a
13.827,-2.2975,a
18.377,3.2664,a
17.454,1.3484,a
9.8902,-0.9972,a
11.974,-3.7216,a
17.767,0.88695,a
17.146,0.54205,a
18.355,1.9012,a
14.965,-0.60346,a
22.452,1.4391,a
12.732,-0.47624,a
12.85,-1.5379,a
19.423,-0.26331,a
17.979,1.7193,a
18.224,0.052489,a
17.38,1.116,a
18.001,-0.21728,a
14.292,0.12719,a
15.804,-0.29048,a
12.278,-1.3808,a
16.638,-0.00039426,a
15.268,-1.1516,a
12.957,-0.65908,a
15.152,0.57311,a
17.669,0.023816,a
17.278,0.61458,a
22.083,3.9763,a
