-3.1441,-3.1124,c
-1.985,5.7098,c
-2.4081,0.8191,c
-1.6857,-4.5975,c
0.91677,-2.3395,c
-2.8112,-0.75651,c
-1.7598,-0.59249,c
-0.27667,1.2236,c
-2.4236,2.1916,c
-2.4787,3.8009,c
-1.2257,-2.2176,c
-0.1333,0.91029,c
-1.564,-1.449,c
-0.72631,3.293,c
-1.3459,1.6538,c
-0.097798,1.0368,c
-0.061365,4.5667,c
-1.0785,1.0039,c
0.68614,0.18117,c
-0.17853,-4.4106,c
-3.1829,1.2536,c
-0.24971,0.099057,c
-3.3119,-0.42383,c
1.2504,1.275,c
-2.0498,0.25306,c
1.1032,5.3844,c
-2.8048,2.1184,c
-0.38985,4.7273,c
-1.1711,4.9891,c
-1.4944,1.4165,c
0.48013,2.0235,c
-1.6747,2.1922,c
0.070628,5.526,c
-1.6363,-1.4311,c
-2.1503,3.0051,c
-2.083,3.3244,c
-1.8032,1.5266,c
-2.5408,0.7358,c
-1.2894,4.7609,c
-2.3955,2.8089,c
-0.93926,3.952,c
-4.3046,4.5508,c
1.3352,2.0909,c
-1.0048,-0.99895,c
-3.3876,-1.3647,c
3.1148,6.6406,c
-0.28005,1.8161,c
-0.30402,2.5535,c
-0.32066,8.0952,c
-1.6991,0.83369,c
-0.60218,0.13137,c
-0.35886,0.23339,c
0.048537,5.1044,c
-2.8126,5.0278,c
-1.7062,-2.3918,c
1.6297,5.4127,c
-1.7492,3.5572,c
-0.15251,3.1433,c
0.21042,2.2556,c
0.19582,5.6328,c
-3.3125,3.8326,c
-2.4016,1.5768,c
0.28223,6.5076,c
-2.8277,0.0011583,c
-2.9494,0.63135,c
-0.094887,4.2272,c
-2.1021,-0.19472,c
-1.27,-2.2996,c
0.45637,-1.1114,c
-1.0279,2.6317,c
-1.6271,-0.83232,c
-2.9519,-3.4579,c
-0.077073,9.3223,c
-2.5682,-1.2128,c
-1.2495,0.78525,c
-0.017855,4.6461,c
-4.3943,-5.3013,c
-2.3061,0.10228,c
-1.2736,4.817,c
-0.28658,1.8491,c
1.9307,3.9468,c
-1.6631,-2.0399,c
-1.2305,8.0346,c
1.7819,2.5022,c
-3.0125,5.1727,c
-1.0287,5.2592,c
-2.9862,-0.13891,c
-3.6767,3.6762,c
-2.5232,2.5192,c
1.1259,6.6419,c
1.6606,9.8145,c
-0.66942,6.2782,c
-2.0414,1.1955,c
-0.59064,-1.479,c
-1.1268,2.9494,c
-2.3281,-0.076946,c
-1.9677,-3.9184,c
0.63151,-1.8894,c
-3.8312,-1.2315,c
-2.9269,2.0359,c
-1.626,5.5972,c
-2.261,3.5515,c
-0.67077,-0.17127,c
1.713,7.3551,c
-1.8571,4.6231,c
-0.06893,7.0639,c
-1.0349,0.64657,c
0.82766,-0.41987,c
-2.4972,-0.71271,c
-1.4197,1.9399,c
-0.89504,-2.1445,c
-1.0665,4.9273,c
-0.9045,1.2174,c
-0.11825,1.2983,c
-1.4888,0.60809,c
-2.1279,1.0944,c
-1.1223,1.2828,c
0.6369,7.6681,c
0.21058,5.4395,c
-3.5351,-1.2619,c
0.37231,7.8713,c
0.25323,3.47,c
0.34285,3.8497,c
-0.23143,3.3863,c
-0.37237,6.1048,c
-2.6186,-0.91123,c
-0.84315,2.9187,c
0.60807,2.0983,c
-3.0588,-0.20956,c
-3.9385,1.4495,c
-2.1632,1.2859,c
-0.91708,2.2628,c
1.954,1.6491,c
-0.051224,4.031,c
-1.5837,2.0059,c
-0.62091,-0.30411,c
-0.74267,-1.3586,c
0.8859,12.981,c
0.047202,3.0826,c
-1.1342,3.7959,c
-3.4266,-0.53393,c
-2.003,4.6748,c
-1.1992,2.9432,c
-0.16111,7.3342,c
-0.44075,9.6749,c
-1.0519,6.2832,c
-2.8314,2.3349,c
-0.018997,2.8821,c
1.3012,4.7255,c
-2.1501,0.14961,c
-0.52514,7.898,c
-1.9472,-3.0951,c
-1.2643,-3.2443,c
-0.53061,1.5067,c
-2.6046,6.8694,c
-2.4586,5.3539,c
-4.1421,1.4112,c
-0.25587,6.3807,c
-1.4112,4.1723,c
0.0692,4.9186,c
-0.8368,8.0879,c
-2.1522,4.8335,c
-1.2379,5.433,c
0.93857,5.7879,c
1.1299,-1.0372,c
-0.71891,2.2819,c
-1.3589,8.1,c
-1.768,6.2196,c
2.6535,3.3781,c
1.1504,-0.074975,c
-1.5262,3.6789,c
-0.9625,1.3529,c
-3.5826,3.323,c
-1.278,0.48695,c
0.72906,5.6699,c
-1.7996,3.7829,c
-1.2097,1.0865,c
-0.70586,3.5508,c
-1.2373,1.7048,c
-0.98782,-4.662,c
-0.062815,-0.89673,c
1.0001,7.9433,c
-0.61742,4.8601,c
-1.6618,2.5061,c
-0.22119,7.815,c
-0.18505,-2.6266,c
-0.13364,6.3038,c
0.43892,3.3548,c
1.283,4.4013,c
0.35241,4.6752,c
-2.1726,2.6868,c
-3.0798,0.53902,c
-0.29915,-4.1367,c
-2.4263,-3.8639,c
-1.2067,5.4907,c
0.6756,2.609,c
-1.8596,-2.6663,c
-0.0021258,7.2256,c
-2.5449,-0.58561,c
-0.56139,0.4242,c
-0.10061,-0.07091,c
-1.3453,3.2964,c
0.088092,1.2895,c
0.082187,3.1061,c
1.5071,2.1563,c
-1.8333,-0.91729,c
-1.9876,3.6234,c
1.8073,-0.43669,c
0.7761,4.3067,c
-0.33566,-0.73647,c
-3.5288,2.638,c
1.2083,4.892,c
-1.245,2.2664,c
-0.37289,0.5644,c
-0.99429,-0.029393,c
0.50942,5.9908,c
-2.5619,5.0448,c
1.678,4.9948,c
0.61759,9.2386,c
-0.19722,1.4482,c
0.89807,4.7808,c
-0.90107,2.5665,c
-2.095,1.9012,c
-3.9889,-0.9697,c
-1.7627,1.75,c
0.1321,9.6478,c
-1.5204,2.6983,c
-0.20453,-1.6416,c
-2.1269,-2.8701,c
-1.7402,0.99648,c
-1.1124,3.0683,c
-0.39664,2.1498,c
-2.5872,-4.541,c
-1.3034,5.6386,c
0.16717,3.466,c
-4.3012,5.4854,c
-0.37323,3.2217,c
-0.7306,3.7807,c
-3.5405,-2.5148,c
0.23513,-1.0576,c
0.37603,2.4468,c
1.6552,5.1182,c
0.67208,5.2585,c
-0.26324,5.6286,c
-3.7729,2.4033,c
-1.6303,1.5754,c
-1.2451,4.3873,c
-0.73723,-3.7928,c
-0.9852,2.5648,c
-1.583,2.021,c
0.011285,3.6622,c
-0.19439,-0.56691,c
-1.1926,1.2477,c
-2.4449,1.8622,c
-0.44186,3.3494,c
-0.2573,-0.13065,c
-0.25555,0.41745,c
-1.2334,-5.8268,c
-2.8479,3.5197,c
-2.644,0.39518,c
0.52901,3.6682,c
-2.3744,2.1852,c
-1.4413,1.8467,c
-1.5392,-0.18219,c
0.35352,8.6589,c
1.0671,0.76286,c
0.62819,4.0287,c
1.5934,4.2642,c
-1.3897,-2.232,c
-1.0928,6.2894,c
-0.4161,-0.33339,c
-3.9514,1.2669,c
-1.3777,0.39484,c
0.036886,8.5988,c
0.027397,9.0559,c
0.21304,6.3551,c
0.77873,3.5271,c
-3.8773,-0.89063,c
0.64132,9.1265,c
-0.68439,-2.1784,c
-1.7768,2.389,c
-0.51667,-2.2528,c
